filename,text,labels
,"McDowell rides Old Course luck Graeme McDowell, another great talent from the Walker Cup crop of 1999-01, equalled the course record yesterday and so took the lead in the Dunhill Links Championship.",
,"Money From Salvadoran Immigrants Aids Farming Cooperative Back Home SAN PEDRO MASAHUAT, El Salvador -- Marta Sonia Ayala hunched over a metal table in a room that resembles a large restaurant kitchen, scooping heaps of a light brown powder into plastic bags. Later, she placed the bags of &lt;em&gt;frijolito&lt;/em&gt; -- beans ground into flour -- in a heat-sealing machine, placed colored labels on them and shipped them to 22 stores throughout the country where they would sell for \$1.35 a pound.",
,"Yanks look dashing again  to rest of league #39;s chagrin Here it comes. You can feel the rumbling of anticipation now. Just two games into the American League playoffs, we already have a colossal collision coming into focus.",
,US House of Representatives passes new corporate tax bill The US House of representatives on Thursday passed a new corporate tax bill designed to end the trade war with Europe but the bill gives more tax cuts for some business including farmers and big companies.,
,"House OK's \$136b in tax breaks  The House last night passed a sweeping rewrite of corporate tax law, a measure designed to end a trade war with Europe and shower \$136 billion in new tax breaks on businesses, farmers, and other groups.",
,"Stocks to Open Up Ahead of Payroll Data NEW YORK Oct. 8, 2004 - US stocks are seen higher at the open Friday although the release of non-farm payroll data due later will most likely dictate overall sentiment and direction.",
,"UPDATE 2-INSTANT VIEW-Stocks-US September job growth lags The following are comments from stock market analysts and strategists about the US Labor Department #39;s report that US nonfarm payrolls expanded by a less-than-expected 96,000 in September.",
,"Canada to Woo Asia Beef Markets, Explain New Rules (Reuters) Reuters - Canadian policymakers and industry begin a\week-long Asian blitz on Saturday to woo new buyers for its beef\after mad cow disease crippled its domestic industry, Agriculture\Minister Andy Mitchell said on Friday.",
,"Senate Tobacco Foes Agree on FDA Bill Anti-tobacco senators agreed late Friday to stop delaying a tax bill that includes a bailout for tobacco farmers and pass a separate bill calling for Food and Drug Administration regulation of tobacco, Sen.",
,"Lawmakers Move Toward Deal on Storm Aid (AP) AP - House-Senate bargainers neared agreement Friday on an election-season  #36;14.7 billion package of aid for East Coast hurricane victims and drought-stricken farmers, participants said.",
,"House Set to OK \$14.5B in Hurricane Aid WASHINGTON - The House pushed nearly \$14.5 billion for hurricane victims and struggling farmers toward passage Saturday as lawmakers sought to shower money on Florida and other pivotal states in the upcoming elections.    After weeks of delay over everything from budget cuts to milk subsidies, House-Senate bargainers added the natural disaster aid to a \$10 billion military construction measure...",
,"Cow gene map can improve quality of beef WASHINGTON - For the first time, scientists have created a genetic map of a cow, providing researchers with a new tool to reduce animal disease and improve the nutrition of beef and dairy products, the United States Department of Agriculture (USDA",
,"House Approves Drought, Hurricane Aid (AP) AP - The House on Saturday unanimously approved  #36;14.5 billion for hurricane victims and struggling farmers as Congress moved a step closer to showering money on Florida and other pivotal states in the upcoming elections.",
,"7-Foot Robot Used in Black Sea Expedition (AP) AP - Four years ago, scientists thought they had found the perfect place to settle the Noah flood debate: A farmer's house on a bluff overlooking the Black Sea built about 7,500 years ago  #151; just before tidal waves inundated the homestead, submerged miles of coastline and turned the freshwater lake into a salty sea.",
,"Scouring Iraq for Enemies, Finding Farmers and Mud House-to-house raids south of Baghdad are turning up few men of fighting age, leading American commanders to believe that insurgents are melting away.",
,"French firms sign big deals with China but lament the ones that got away (AFP) AFP - French companies and farmers have reeled in deals reportedly worth up to five billion euros (dollars) in China during a state visit to the country by President Jacques Chirac, but executives were said to be disappointed that bigger business was not won.",
,"Aussie, UK Scientists Claim Pest Control Breakthrough (Reuters) Reuters - Australian and British scientists have\achieved a technical breakthrough to help control insects that\have developed resistance to common agricultural pesticides,\the New South Wales state government said on Thursday.",
,"French firms sign big deals with China but lament the ones that &lt;b&gt;...&lt;/b&gt; PARIS : French companies and farmers have reeled in deals reportedly worth up to five billion euros (dollars) in China during a state visit to the country by President Jacques Chirac, but executives were said to be disappointed that bigger business was",
,Aid sought for storm damage Officials yesterday sought international help to rebuild villages ravaged by back-to-back storms that left 566 persons dead and 546 missing in mostly poor northern agricultural regions.,
,"Congress Passes \$145 Bln Tax Cut, Ends Export Subsidy (Update2) The US Congress approved a \$145 billion bill providing new corporate tax breaks and a buyout for tobacco farmers as part of legislation that eliminates an export tax credit ruled illegal by the World Trade Organization.",
,"Senate OKs \$137 billion in corporate, special interest tax breaks The Senate on Monday approved \$137 billion in tax breaks for corporations and special interests over 10 years, including a \$10 billion buyout for tobacco farmers.",
,"Tractor Supply 3rd-Quarter Earnings Drop  NEW YORK (Reuters) - Farming supply retailer Tractor Supply  Co. &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=TSCO.O target=/stocks/quickinfo/fullquote""&gt;TSCO.O&lt;/A&gt; on Monday reported that its earnings fell in the  third quarter because of higher freight costs, higher costs for  steel and other commodities and a shift in sales to lower  margin hurricane-related items.",
,"Tractor Supply 3rd-Quarter Earnings Drop (Reuters) Reuters - Farming supply retailer Tractor Supply\Co.  on Monday reported that its earnings fell in the\third quarter because of higher freight costs, higher costs for\steel and other commodities and a shift in sales to lower\margin hurricane-related items.",
,"Mercyhurst knows drill Mercyhurst coach Rick Gotkin believes in Atlantic Hockey. Four years ago when the Metro Atlantic Athletic Conference was born, Mercyhurst was simply the cream of the crop.",
,Congress OKs \$136 billion in tax breaks WASHINGTON -- Congress Monday approved a \$136 billion in new corporate tax breaks and a buyout for tobacco farmers as part of legislation that eliminates an export tax credit ruled illegal by the World Trade Organization.,
,"Hurricanes Cut Florida Orage Production Hard hit by four hurricanes, Florida citrus growers will produce 27 percent fewer oranges this season -- the least in 11 years, the Agriculture Department said Tuesday.",
,"Florida orange production expected to plunge (AFP) AFP - Florida's orange production is expected to plunge 27 percent from a year ago in the wake of four hurricanes that lashed the state in August and September, the US Agriculture Department said.",
,"Intel Reports 3Q Sales, Earnings Gains Booming sales of server and mobile-computing microprocessors push third-quarter revenue and net income beyond earlier guidance. By Darrell Dunn.",
,"Intel's 3Q Profits Rise 15 Percent (AP) AP - Driven by record sales of server and mobile microprocessors and a bigger slice of the flash memory market, Intel Corp.'s third-quarter profits rose 15 percent even as it struggled with lackluster PC sales, excess inventory and stiff competition.",
,"Citrus production down, but stockpiles will pick up slack Florida growers will pick far fewer oranges and grapefruits this season than last after hurricanes devastated crops in the state, where most US citrus is grown, the government said Tuesday.",
,"Grapefruit crop to be smallest since 1938 Citrus growers will harvest the smallest crop since 1993 because of three hurricanes that ravaged the state and damaged groves locally and statewide, the Florida Department of Citrus said Tuesday.",
,"Size of Florida citrus crop expected to fall significantly Florida will have the smallest orange crop in a decade after a series of hurricanes blew fruit off trees and flooded groves in the state that produces 75 percent of the nation #39;s citrus, a federal forecast released Tuesday shows.",
,"Fla. orange crop to be the smallest in a decade Florida will have the smallest orange crop in a decade after a series of hurricanes blew fruit off trees and flooded groves in the state that produces 75 percent of the nation's citrus, a federal forecast released yesterday shows.",
,"Biologists Concerned About Bobwhite Quail (AP) AP - The bobwhite quail, which is disappearing in the Southeast, can make a comeback and add millions of dollars to the rural economy if landowners are willing to make changes in the way they manage their crops and timber to protect the birds' habitat, biologists say.",
